path,class_name,class_idx
Dataset_Combined/neutral/ffhq_5226.png,Neutral,0
Dataset_Combined/surprise/image0032568.jpg,Surprise,3
Dataset_Combined/disgust/image0037618.jpg,Disgust,5
Dataset_Combined/surprise/ffhq_170.png,Surprise,3
Dataset_Combined/neutral/ffhq_1912.png,Neutral,0
Dataset_Combined/neutral/ffhq_4906.png,Neutral,0
Dataset_Combined/disgust/image0037727.jpg,Disgust,5
Dataset_Combined/surprise/ffhq_52.png,Surprise,3
Dataset_Combined/Contempt/image0037106.jpg,Contempt,7
Dataset_Combined/fear/image0040692.jpg,Fear,4
Dataset_Combined/Contempt/image0042502.jpg,Contempt,7
Dataset_Combined/Anger/image0022969.jpg,Anger,6
Dataset_Combined/neutral/ffhq_5053.png,Neutral,0
Dataset_Combined/Anger/image0012331.jpg,Anger,6
Dataset_Combined/fear/image0033881.jpg,Fear,4
Dataset_Combined/Contempt/image0038016.jpg,Contempt,7
Dataset_Combined/surprise/image0034151.jpg,Surprise,3
Dataset_Combined/happy/ffhq_4156.png,Happy,1
Dataset_Combined/fear/image0039873.jpg,Fear,4
Dataset_Combined/surprise/image0018649.jpg,Surprise,3
Dataset_Combined/surprise/image0033402.jpg,Surprise,3
Dataset_Combined/surprise/image0021020.jpg,Surprise,3
Dataset_Combined/surprise/image0010710.jpg,Surprise,3
Dataset_Combined/Contempt/image0041114.jpg,Contempt,7
Dataset_Combined/surprise/image0023909.jpg,Surprise,3
Dataset_Combined/happy/ffhq_4666.png,Happy,1
Dataset_Combined/fear/image0032835.jpg,Fear,4
Dataset_Combined/surprise/image0033436.jpg,Surprise,3
Dataset_Combined/fear/image0037690.jpg,Fear,4
Dataset_Combined/happy/ffhq_2496.png,Happy,1
Dataset_Combined/Contempt/image0040548.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_1113.png,Neutral,0
Dataset_Combined/happy/ffhq_4218.png,Happy,1
Dataset_Combined/sad/image0016863.jpg,Sad,2
Dataset_Combined/Anger/image0030560.jpg,Anger,6
Dataset_Combined/fear/image0022902.jpg,Fear,4
Dataset_Combined/surprise/image0009592.jpg,Surprise,3
Dataset_Combined/disgust/image0041346.jpg,Disgust,5
Dataset_Combined/surprise/ffhq_354.png,Surprise,3
Dataset_Combined/disgust/image0029316.jpg,Disgust,5
Dataset_Combined/Contempt/image0042385.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_4846.png,Neutral,0
Dataset_Combined/fear/image0032750.jpg,Fear,4
Dataset_Combined/fear/image0026084.jpg,Fear,4
Dataset_Combined/neutral/ffhq_5027.png,Neutral,0
Dataset_Combined/neutral/ffhq_2133.png,Neutral,0
Dataset_Combined/disgust/image0022497.jpg,Disgust,5
Dataset_Combined/happy/ffhq_2663.png,Happy,1
Dataset_Combined/surprise/image0031305.jpg,Surprise,3
Dataset_Combined/Anger/image0019515.jpg,Anger,6
Dataset_Combined/fear/image0033644.jpg,Fear,4
Dataset_Combined/happy/ffhq_1789.png,Happy,1
Dataset_Combined/surprise/image0030405.jpg,Surprise,3
Dataset_Combined/Contempt/image0042231.jpg,Contempt,7
Dataset_Combined/happy/ffhq_3493.png,Happy,1
Dataset_Combined/neutral/ffhq_499.png,Neutral,0
Dataset_Combined/Contempt/image0035498.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_3879.png,Neutral,0
Dataset_Combined/neutral/ffhq_4472.png,Neutral,0
Dataset_Combined/surprise/image0031066.jpg,Surprise,3
Dataset_Combined/sad/image0009294.jpg,Sad,2
Dataset_Combined/disgust/image0040817.jpg,Disgust,5
Dataset_Combined/sad/image0026626.jpg,Sad,2
Dataset_Combined/Contempt/image0041153.jpg,Contempt,7
Dataset_Combined/happy/ffhq_1284.png,Happy,1
Dataset_Combined/sad/image0023352.jpg,Sad,2
Dataset_Combined/surprise/image0030966.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_243.png,Neutral,0
Dataset_Combined/fear/image0034011.jpg,Fear,4
Dataset_Combined/fear/image0039354.jpg,Fear,4
Dataset_Combined/Contempt/ffhq_93.png,Contempt,7
Dataset_Combined/fear/image0036352.jpg,Fear,4
Dataset_Combined/Anger/image0001974.jpg,Anger,6
Dataset_Combined/disgust/image0019631.jpg,Disgust,5
Dataset_Combined/Contempt/image0042474.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_374.png,Neutral,0
Dataset_Combined/sad/image0017637.jpg,Sad,2
Dataset_Combined/neutral/ffhq_4595.png,Neutral,0
Dataset_Combined/fear/image0037623.jpg,Fear,4
Dataset_Combined/Anger/image0025290.jpg,Anger,6
Dataset_Combined/Contempt/image0041710.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_2908.png,Neutral,0
Dataset_Combined/neutral/ffhq_130.png,Neutral,0
Dataset_Combined/sad/image0016909.jpg,Sad,2
Dataset_Combined/happy/ffhq_300.png,Happy,1
Dataset_Combined/sad/image0028712.jpg,Sad,2
Dataset_Combined/surprise/image0026373.jpg,Surprise,3
Dataset_Combined/fear/image0018588.jpg,Fear,4
Dataset_Combined/fear/image0019672.jpg,Fear,4
Dataset_Combined/neutral/ffhq_2115.png,Neutral,0
Dataset_Combined/sad/image0006897.jpg,Sad,2
Dataset_Combined/neutral/ffhq_677.png,Neutral,0
Dataset_Combined/sad/image0024087.jpg,Sad,2
Dataset_Combined/neutral/ffhq_1230.png,Neutral,0
Dataset_Combined/happy/ffhq_1968.png,Happy,1
Dataset_Combined/surprise/image0021617.jpg,Surprise,3
Dataset_Combined/happy/ffhq_4449.png,Happy,1
Dataset_Combined/neutral/ffhq_4591.png,Neutral,0
Dataset_Combined/fear/image0036660.jpg,Fear,4
Dataset_Combined/fear/image0032194.jpg,Fear,4
Dataset_Combined/happy/ffhq_2994.png,Happy,1
Dataset_Combined/Anger/image0000965.jpg,Anger,6
Dataset_Combined/Anger/image0024353.jpg,Anger,6
Dataset_Combined/surprise/image0032337.jpg,Surprise,3
Dataset_Combined/happy/ffhq_4446.png,Happy,1
Dataset_Combined/neutral/ffhq_5413.png,Neutral,0
Dataset_Combined/neutral/ffhq_2446.png,Neutral,0
Dataset_Combined/Contempt/image0018676.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_1977.png,Neutral,0
Dataset_Combined/disgust/image0030328.jpg,Disgust,5
Dataset_Combined/happy/ffhq_1480.png,Happy,1
Dataset_Combined/Anger/image0027765.jpg,Anger,6
Dataset_Combined/surprise/image0022835.jpg,Surprise,3
Dataset_Combined/sad/image0017380.jpg,Sad,2
Dataset_Combined/Contempt/image0034794.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_4186.png,Neutral,0
Dataset_Combined/happy/ffhq_2920.png,Happy,1
Dataset_Combined/disgust/image0036067.jpg,Disgust,5
Dataset_Combined/neutral/ffhq_2294.png,Neutral,0
Dataset_Combined/happy/ffhq_3579.png,Happy,1
Dataset_Combined/neutral/ffhq_430.png,Neutral,0
Dataset_Combined/sad/image0025087.jpg,Sad,2
Dataset_Combined/Anger/image0030751.jpg,Anger,6
Dataset_Combined/surprise/image0030419.jpg,Surprise,3
Dataset_Combined/Contempt/image0009152.jpg,Contempt,7
Dataset_Combined/surprise/image0026038.jpg,Surprise,3
Dataset_Combined/happy/ffhq_850.png,Happy,1
Dataset_Combined/surprise/image0022413.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_2854.png,Neutral,0
Dataset_Combined/fear/image0034968.jpg,Fear,4
Dataset_Combined/Contempt/image0040992.jpg,Contempt,7
Dataset_Combined/surprise/image0017329.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_1953.png,Neutral,0
Dataset_Combined/happy/ffhq_4499.png,Happy,1
Dataset_Combined/surprise/image0016271.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_459.png,Neutral,0
Dataset_Combined/surprise/image0033787.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_5363.png,Neutral,0
Dataset_Combined/neutral/ffhq_5481.png,Neutral,0
Dataset_Combined/happy/ffhq_1593.png,Happy,1
Dataset_Combined/disgust/image0035960.jpg,Disgust,5
Dataset_Combined/happy/ffhq_1432.png,Happy,1
Dataset_Combined/neutral/ffhq_2984.png,Neutral,0
Dataset_Combined/neutral/ffhq_2786.png,Neutral,0
Dataset_Combined/fear/image0023962.jpg,Fear,4
Dataset_Combined/sad/image0024083.jpg,Sad,2
Dataset_Combined/fear/image0037660.jpg,Fear,4
Dataset_Combined/sad/image0001737.jpg,Sad,2
Dataset_Combined/Contempt/image0030225.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_453.png,Neutral,0
Dataset_Combined/happy/ffhq_2410.png,Happy,1
Dataset_Combined/surprise/ffhq_286.png,Surprise,3
Dataset_Combined/neutral/ffhq_945.png,Neutral,0
Dataset_Combined/happy/ffhq_347.png,Happy,1
Dataset_Combined/neutral/ffhq_1307.png,Neutral,0
Dataset_Combined/surprise/image0023078.jpg,Surprise,3
Dataset_Combined/Contempt/image0014190.jpg,Contempt,7
Dataset_Combined/Contempt/image0035172.jpg,Contempt,7
Dataset_Combined/disgust/image0033469.jpg,Disgust,5
Dataset_Combined/Contempt/image0042545.jpg,Contempt,7
Dataset_Combined/surprise/image0027579.jpg,Surprise,3
Dataset_Combined/fear/image0040955.jpg,Fear,4
Dataset_Combined/surprise/image0028045.jpg,Surprise,3
Dataset_Combined/sad/image0006154.jpg,Sad,2
Dataset_Combined/neutral/ffhq_1036.png,Neutral,0
Dataset_Combined/Contempt/image0024780.jpg,Contempt,7
Dataset_Combined/happy/ffhq_1914.png,Happy,1
Dataset_Combined/disgust/image0032859.jpg,Disgust,5
Dataset_Combined/Anger/image0026820.jpg,Anger,6
Dataset_Combined/neutral/ffhq_1926.png,Neutral,0
Dataset_Combined/Anger/image0019724.jpg,Anger,6
Dataset_Combined/fear/image0034199.jpg,Fear,4
Dataset_Combined/happy/ffhq_3774.png,Happy,1
Dataset_Combined/fear/image0034446.jpg,Fear,4
Dataset_Combined/Anger/image0028341.jpg,Anger,6
Dataset_Combined/sad/image0013558.jpg,Sad,2
Dataset_Combined/fear/image0031550.jpg,Fear,4
Dataset_Combined/neutral/ffhq_3004.png,Neutral,0
Dataset_Combined/sad/image0029737.jpg,Sad,2
Dataset_Combined/happy/ffhq_4246.png,Happy,1
Dataset_Combined/happy/ffhq_1659.png,Happy,1
Dataset_Combined/happy/ffhq_3442.png,Happy,1
Dataset_Combined/sad/image0024291.jpg,Sad,2
Dataset_Combined/Contempt/image0041149.jpg,Contempt,7
Dataset_Combined/Contempt/image0018607.jpg,Contempt,7
Dataset_Combined/Contempt/image0036098.jpg,Contempt,7
Dataset_Combined/Anger/image0029709.jpg,Anger,6
Dataset_Combined/disgust/image0013565.jpg,Disgust,5
Dataset_Combined/sad/image0018571.jpg,Sad,2
Dataset_Combined/Anger/image0016994.jpg,Anger,6
Dataset_Combined/fear/image0034350.jpg,Fear,4
Dataset_Combined/neutral/ffhq_3061.png,Neutral,0
Dataset_Combined/neutral/ffhq_75.png,Neutral,0
Dataset_Combined/surprise/image0030505.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_1664.png,Neutral,0
Dataset_Combined/sad/image0013755.jpg,Sad,2
Dataset_Combined/surprise/image0007814.jpg,Surprise,3
Dataset_Combined/Contempt/image0031788.jpg,Contempt,7
Dataset_Combined/happy/ffhq_3457.png,Happy,1
Dataset_Combined/happy/ffhq_3475.png,Happy,1
Dataset_Combined/happy/ffhq_704.png,Happy,1
Dataset_Combined/surprise/image0028637.jpg,Surprise,3
Dataset_Combined/fear/image0022990.jpg,Fear,4
Dataset_Combined/surprise/image0028408.jpg,Surprise,3
Dataset_Combined/surprise/image0029893.jpg,Surprise,3
Dataset_Combined/happy/ffhq_3973.png,Happy,1
Dataset_Combined/Anger/image0010992.jpg,Anger,6
Dataset_Combined/Anger/image0017987.jpg,Anger,6
Dataset_Combined/neutral/ffhq_5239.png,Neutral,0
Dataset_Combined/surprise/image0017237.jpg,Surprise,3
Dataset_Combined/sad/image0020102.jpg,Sad,2
Dataset_Combined/fear/image0038926.jpg,Fear,4
Dataset_Combined/happy/ffhq_3154.png,Happy,1
Dataset_Combined/Contempt/image0039421.jpg,Contempt,7
Dataset_Combined/disgust/image0041589.jpg,Disgust,5
Dataset_Combined/Anger/image0017582.jpg,Anger,6
Dataset_Combined/happy/ffhq_395.png,Happy,1
Dataset_Combined/surprise/image0029931.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_3947.png,Neutral,0
Dataset_Combined/happy/ffhq_752.png,Happy,1
Dataset_Combined/happy/ffhq_2707.png,Happy,1
Dataset_Combined/fear/image0031613.jpg,Fear,4
Dataset_Combined/neutral/ffhq_5308.png,Neutral,0
Dataset_Combined/happy/ffhq_2413.png,Happy,1
Dataset_Combined/sad/image0009010.jpg,Sad,2
Dataset_Combined/happy/ffhq_713.png,Happy,1
Dataset_Combined/fear/image0025880.jpg,Fear,4
Dataset_Combined/Contempt/image0025476.jpg,Contempt,7
Dataset_Combined/happy/ffhq_1575.png,Happy,1
Dataset_Combined/neutral/ffhq_1922.png,Neutral,0
Dataset_Combined/Contempt/image0033820.jpg,Contempt,7
Dataset_Combined/disgust/image0042024.jpg,Disgust,5
Dataset_Combined/Anger/image0012763.jpg,Anger,6
Dataset_Combined/neutral/ffhq_2302.png,Neutral,0
Dataset_Combined/disgust/image0038346.jpg,Disgust,5
Dataset_Combined/happy/ffhq_3248.png,Happy,1
Dataset_Combined/Contempt/image0023043.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_2744.png,Neutral,0
Dataset_Combined/surprise/ffhq_164.png,Surprise,3
Dataset_Combined/Anger/image0024886.jpg,Anger,6
Dataset_Combined/surprise/image0011075.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_1884.png,Neutral,0
Dataset_Combined/surprise/image0027693.jpg,Surprise,3
Dataset_Combined/Contempt/image0026644.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_4151.png,Neutral,0
Dataset_Combined/disgust/image0040031.jpg,Disgust,5
Dataset_Combined/happy/ffhq_2010.png,Happy,1
Dataset_Combined/fear/image0038214.jpg,Fear,4
Dataset_Combined/neutral/ffhq_2175.png,Neutral,0
Dataset_Combined/disgust/image0027371.jpg,Disgust,5
Dataset_Combined/sad/image0016231.jpg,Sad,2
Dataset_Combined/neutral/ffhq_231.png,Neutral,0
Dataset_Combined/surprise/image0033403.jpg,Surprise,3
Dataset_Combined/Anger/image0017534.jpg,Anger,6
Dataset_Combined/fear/image0039686.jpg,Fear,4
Dataset_Combined/sad/image0030194.jpg,Sad,2
Dataset_Combined/sad/image0024615.jpg,Sad,2
Dataset_Combined/happy/ffhq_1889.png,Happy,1
Dataset_Combined/disgust/image0035450.jpg,Disgust,5
Dataset_Combined/Contempt/image0041086.jpg,Contempt,7
Dataset_Combined/Contempt/image0041358.jpg,Contempt,7
Dataset_Combined/Anger/image0021678.jpg,Anger,6
Dataset_Combined/Contempt/image0036300.jpg,Contempt,7
Dataset_Combined/Anger/image0023531.jpg,Anger,6
Dataset_Combined/fear/image0031092.jpg,Fear,4
Dataset_Combined/happy/ffhq_2580.png,Happy,1
Dataset_Combined/sad/image0013202.jpg,Sad,2
Dataset_Combined/neutral/ffhq_251.png,Neutral,0
Dataset_Combined/fear/image0014417.jpg,Fear,4
Dataset_Combined/sad/image0008141.jpg,Sad,2
Dataset_Combined/sad/image0028411.jpg,Sad,2
Dataset_Combined/sad/image0027188.jpg,Sad,2
Dataset_Combined/neutral/ffhq_1791.png,Neutral,0
Dataset_Combined/happy/ffhq_4841.png,Happy,1
Dataset_Combined/Anger/image0014051.jpg,Anger,6
Dataset_Combined/happy/ffhq_1621.png,Happy,1
Dataset_Combined/neutral/ffhq_2885.png,Neutral,0
Dataset_Combined/surprise/ffhq_631.png,Surprise,3
Dataset_Combined/sad/image0024001.jpg,Sad,2
Dataset_Combined/neutral/ffhq_4299.png,Neutral,0
Dataset_Combined/Contempt/image0036130.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_5100.png,Neutral,0
Dataset_Combined/surprise/image0026345.jpg,Surprise,3
Dataset_Combined/happy/ffhq_2380.png,Happy,1
Dataset_Combined/neutral/ffhq_4650.png,Neutral,0
Dataset_Combined/fear/image0031347.jpg,Fear,4
Dataset_Combined/happy/ffhq_173.png,Happy,1
Dataset_Combined/disgust/image0035215.jpg,Disgust,5
Dataset_Combined/Contempt/image0039810.jpg,Contempt,7
Dataset_Combined/Anger/image0014444.jpg,Anger,6
Dataset_Combined/neutral/ffhq_4713.png,Neutral,0
Dataset_Combined/Contempt/image0040799.jpg,Contempt,7
Dataset_Combined/happy/ffhq_2887.png,Happy,1
Dataset_Combined/neutral/ffhq_3975.png,Neutral,0
Dataset_Combined/happy/ffhq_3778.png,Happy,1
Dataset_Combined/Contempt/image0002334.jpg,Contempt,7
Dataset_Combined/Anger/image0022253.jpg,Anger,6
Dataset_Combined/fear/image0040790.jpg,Fear,4
Dataset_Combined/surprise/ffhq_304.png,Surprise,3
Dataset_Combined/happy/ffhq_4748.png,Happy,1
Dataset_Combined/sad/image0029354.jpg,Sad,2
Dataset_Combined/Contempt/image0033864.jpg,Contempt,7
Dataset_Combined/Contempt/image0041357.jpg,Contempt,7
Dataset_Combined/disgust/image0035908.jpg,Disgust,5
Dataset_Combined/Anger/image0023141.jpg,Anger,6
Dataset_Combined/happy/ffhq_2620.png,Happy,1
Dataset_Combined/surprise/image0018275.jpg,Surprise,3
Dataset_Combined/happy/ffhq_1346.png,Happy,1
Dataset_Combined/neutral/ffhq_5151.png,Neutral,0
Dataset_Combined/Anger/image0009062.jpg,Anger,6
Dataset_Combined/neutral/ffhq_928.png,Neutral,0
Dataset_Combined/fear/image0038744.jpg,Fear,4
Dataset_Combined/fear/image0040482.jpg,Fear,4
Dataset_Combined/neutral/ffhq_4294.png,Neutral,0
Dataset_Combined/surprise/ffhq_561.png,Surprise,3
Dataset_Combined/surprise/ffhq_466.png,Surprise,3
Dataset_Combined/surprise/image0027962.jpg,Surprise,3
Dataset_Combined/fear/image0036113.jpg,Fear,4
Dataset_Combined/neutral/ffhq_1952.png,Neutral,0
Dataset_Combined/fear/image0038549.jpg,Fear,4
Dataset_Combined/sad/image0027514.jpg,Sad,2
Dataset_Combined/disgust/image0036824.jpg,Disgust,5
Dataset_Combined/happy/ffhq_2648.png,Happy,1
Dataset_Combined/surprise/image0021952.jpg,Surprise,3
Dataset_Combined/sad/image0010665.jpg,Sad,2
Dataset_Combined/surprise/image0027460.jpg,Surprise,3
Dataset_Combined/disgust/image0037526.jpg,Disgust,5
Dataset_Combined/disgust/image0032534.jpg,Disgust,5
Dataset_Combined/surprise/image0034023.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_4280.png,Neutral,0
Dataset_Combined/happy/ffhq_4617.png,Happy,1
Dataset_Combined/neutral/ffhq_5299.png,Neutral,0
Dataset_Combined/happy/ffhq_1817.png,Happy,1
Dataset_Combined/neutral/ffhq_958.png,Neutral,0
Dataset_Combined/Anger/image0010000.jpg,Anger,6
Dataset_Combined/Anger/image0030182.jpg,Anger,6
Dataset_Combined/neutral/ffhq_3794.png,Neutral,0
Dataset_Combined/happy/ffhq_4743.png,Happy,1
Dataset_Combined/disgust/image0035296.jpg,Disgust,5
Dataset_Combined/sad/image0024502.jpg,Sad,2
Dataset_Combined/happy/ffhq_4432.png,Happy,1
Dataset_Combined/Contempt/image0020708.jpg,Contempt,7
Dataset_Combined/surprise/image0002618.jpg,Surprise,3
Dataset_Combined/neutral/image0016197.jpg,Neutral,0
Dataset_Combined/fear/image0038954.jpg,Fear,4
Dataset_Combined/happy/ffhq_3187.png,Happy,1
Dataset_Combined/happy/ffhq_1217.png,Happy,1
Dataset_Combined/happy/ffhq_4183.png,Happy,1
Dataset_Combined/disgust/image0042242.jpg,Disgust,5
Dataset_Combined/happy/ffhq_4860.png,Happy,1
Dataset_Combined/neutral/ffhq_4102.png,Neutral,0
Dataset_Combined/disgust/image0041003.jpg,Disgust,5
Dataset_Combined/fear/image0031685.jpg,Fear,4
Dataset_Combined/Anger/image0011291.jpg,Anger,6
Dataset_Combined/fear/image0040569.jpg,Fear,4
Dataset_Combined/surprise/image0019188.jpg,Surprise,3
Dataset_Combined/fear/image0027505.jpg,Fear,4
Dataset_Combined/Anger/image0015856.jpg,Anger,6
Dataset_Combined/sad/image0001800.jpg,Sad,2
Dataset_Combined/happy/ffhq_3258.png,Happy,1
Dataset_Combined/disgust/image0041402.jpg,Disgust,5
Dataset_Combined/fear/image0031227.jpg,Fear,4
Dataset_Combined/Anger/image0013638.jpg,Anger,6
Dataset_Combined/sad/image0018062.jpg,Sad,2
Dataset_Combined/happy/ffhq_2043.png,Happy,1
Dataset_Combined/Contempt/image0035975.jpg,Contempt,7
Dataset_Combined/sad/image0017831.jpg,Sad,2
Dataset_Combined/Anger/image0030197.jpg,Anger,6
Dataset_Combined/neutral/ffhq_325.png,Neutral,0
Dataset_Combined/happy/ffhq_994.png,Happy,1
Dataset_Combined/Contempt/image0040504.jpg,Contempt,7
Dataset_Combined/sad/image0028867.jpg,Sad,2
Dataset_Combined/surprise/image0029625.jpg,Surprise,3
Dataset_Combined/Contempt/image0032731.jpg,Contempt,7
Dataset_Combined/surprise/image0018689.jpg,Surprise,3
Dataset_Combined/sad/image0026295.jpg,Sad,2
Dataset_Combined/neutral/ffhq_4375.png,Neutral,0
Dataset_Combined/sad/image0021332.jpg,Sad,2
Dataset_Combined/neutral/ffhq_541.png,Neutral,0
Dataset_Combined/happy/ffhq_548.png,Happy,1
Dataset_Combined/sad/image0013354.jpg,Sad,2
Dataset_Combined/sad/image0004119.jpg,Sad,2
Dataset_Combined/surprise/image0018423.jpg,Surprise,3
Dataset_Combined/Anger/image0027454.jpg,Anger,6
Dataset_Combined/disgust/image0028938.jpg,Disgust,5
Dataset_Combined/happy/ffhq_144.png,Happy,1
Dataset_Combined/happy/ffhq_377.png,Happy,1
Dataset_Combined/Anger/image0017674.jpg,Anger,6
Dataset_Combined/Anger/image0025117.jpg,Anger,6
Dataset_Combined/happy/ffhq_1497.png,Happy,1
Dataset_Combined/neutral/ffhq_870.png,Neutral,0
Dataset_Combined/Contempt/image0009706.jpg,Contempt,7
Dataset_Combined/surprise/image0029730.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_4789.png,Neutral,0
Dataset_Combined/sad/image0008510.jpg,Sad,2
Dataset_Combined/fear/image0037191.jpg,Fear,4
Dataset_Combined/surprise/image0021487.jpg,Surprise,3
Dataset_Combined/happy/ffhq_1936.png,Happy,1
Dataset_Combined/happy/ffhq_967.png,Happy,1
Dataset_Combined/disgust/image0035525.jpg,Disgust,5
Dataset_Combined/neutral/ffhq_1082.png,Neutral,0
Dataset_Combined/happy/ffhq_962.png,Happy,1
Dataset_Combined/neutral/image0031787.jpg,Neutral,0
Dataset_Combined/neutral/ffhq_2392.png,Neutral,0
Dataset_Combined/Anger/image0023942.jpg,Anger,6
Dataset_Combined/surprise/ffhq_17.png,Surprise,3
Dataset_Combined/disgust/image0041912.jpg,Disgust,5
Dataset_Combined/Contempt/image0038924.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_2630.png,Neutral,0
Dataset_Combined/surprise/image0034198.jpg,Surprise,3
Dataset_Combined/Contempt/image0034397.jpg,Contempt,7
Dataset_Combined/happy/ffhq_4426.png,Happy,1
Dataset_Combined/Contempt/image0034341.jpg,Contempt,7
Dataset_Combined/Contempt/image0035308.jpg,Contempt,7
Dataset_Combined/Anger/image0027122.jpg,Anger,6
Dataset_Combined/sad/image0029461.jpg,Sad,2
Dataset_Combined/neutral/ffhq_4575.png,Neutral,0
Dataset_Combined/neutral/ffhq_4162.png,Neutral,0
Dataset_Combined/happy/ffhq_2999.png,Happy,1
Dataset_Combined/surprise/image0032938.jpg,Surprise,3
Dataset_Combined/neutral/image0013998.jpg,Neutral,0
Dataset_Combined/neutral/ffhq_3066.png,Neutral,0
Dataset_Combined/Contempt/ffhq_104.png,Contempt,7
Dataset_Combined/disgust/image0037345.jpg,Disgust,5
Dataset_Combined/happy/ffhq_1085.png,Happy,1
Dataset_Combined/surprise/image0032013.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_4435.png,Neutral,0
Dataset_Combined/sad/image0019259.jpg,Sad,2
Dataset_Combined/sad/image0005909.jpg,Sad,2
Dataset_Combined/happy/ffhq_3392.png,Happy,1
Dataset_Combined/surprise/image0033179.jpg,Surprise,3
Dataset_Combined/Anger/image0014497.jpg,Anger,6
Dataset_Combined/surprise/image0025675.jpg,Surprise,3
Dataset_Combined/fear/image0031780.jpg,Fear,4
Dataset_Combined/fear/image0037379.jpg,Fear,4
Dataset_Combined/surprise/ffhq_324.png,Surprise,3
Dataset_Combined/neutral/ffhq_220.png,Neutral,0
Dataset_Combined/sad/image0028215.jpg,Sad,2
Dataset_Combined/happy/ffhq_2786.png,Happy,1
Dataset_Combined/Contempt/image0040970.jpg,Contempt,7
Dataset_Combined/fear/image0020858.jpg,Fear,4
Dataset_Combined/Anger/image0022617.jpg,Anger,6
Dataset_Combined/fear/image0034612.jpg,Fear,4
Dataset_Combined/fear/image0037309.jpg,Fear,4
Dataset_Combined/Anger/image0019070.jpg,Anger,6
Dataset_Combined/disgust/image0041280.jpg,Disgust,5
Dataset_Combined/happy/ffhq_2738.png,Happy,1
Dataset_Combined/happy/ffhq_1898.png,Happy,1
Dataset_Combined/happy/ffhq_3012.png,Happy,1
Dataset_Combined/happy/ffhq_3252.png,Happy,1
Dataset_Combined/Contempt/image0027668.jpg,Contempt,7
Dataset_Combined/surprise/image0006480.jpg,Surprise,3
Dataset_Combined/Anger/image0018236.jpg,Anger,6
Dataset_Combined/happy/ffhq_2696.png,Happy,1
Dataset_Combined/surprise/image0026462.jpg,Surprise,3
Dataset_Combined/disgust/image0039561.jpg,Disgust,5
Dataset_Combined/surprise/image0013292.jpg,Surprise,3
Dataset_Combined/sad/image0028157.jpg,Sad,2
Dataset_Combined/Contempt/image0035537.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_2689.png,Neutral,0
Dataset_Combined/Anger/image0024537.jpg,Anger,6
Dataset_Combined/sad/image0022166.jpg,Sad,2
Dataset_Combined/surprise/image0029248.jpg,Surprise,3
Dataset_Combined/neutral/ffhq_1226.png,Neutral,0
Dataset_Combined/disgust/image0007594.jpg,Disgust,5
Dataset_Combined/Anger/image0004695.jpg,Anger,6
Dataset_Combined/neutral/ffhq_111.png,Neutral,0
Dataset_Combined/Contempt/image0035504.jpg,Contempt,7
Dataset_Combined/happy/ffhq_1926.png,Happy,1
Dataset_Combined/disgust/image0041450.jpg,Disgust,5
Dataset_Combined/Anger/image0030673.jpg,Anger,6
Dataset_Combined/surprise/image0032198.jpg,Surprise,3
Dataset_Combined/fear/image0036185.jpg,Fear,4
Dataset_Combined/surprise/image0032694.jpg,Surprise,3
Dataset_Combined/fear/image0036158.jpg,Fear,4
Dataset_Combined/sad/image0020270.jpg,Sad,2
Dataset_Combined/disgust/image0032974.jpg,Disgust,5
Dataset_Combined/Contempt/image0034972.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_5504.png,Neutral,0
Dataset_Combined/fear/image0025535.jpg,Fear,4
Dataset_Combined/disgust/image0019067.jpg,Disgust,5
Dataset_Combined/neutral/ffhq_4050.png,Neutral,0
Dataset_Combined/sad/image0017246.jpg,Sad,2
Dataset_Combined/Anger/image0017133.jpg,Anger,6
Dataset_Combined/Anger/image0027041.jpg,Anger,6
Dataset_Combined/sad/image0003318.jpg,Sad,2
Dataset_Combined/Contempt/image0040342.jpg,Contempt,7
Dataset_Combined/neutral/ffhq_2394.png,Neutral,0
Dataset_Combined/happy/ffhq_4356.png,Happy,1
Dataset_Combined/Contempt/image0032520.jpg,Contempt,7
